Job_ID,Submit_Time,Start_Time,End_Time,Requested_CPUs,Used_CPUs,Requested_Memory(MB),Used_Memory(MB),Execution_Time(Seconds),Queue_Wait_Time(Seconds),User_ID,Job_Type,Priority_Level,Node_Count,Interarrival_Time
JOB_00172,2024-01-27 17:09:00,2024-01-27 17:18:21,2024-01-27 17:47:52,32,31,24925,22532,1771.6998559561837,561,User_7,batch,medium,1,0
JOB_00173,2024-02-09 13:45:00,2024-02-09 13:49:48,2024-02-09 14:07:39,1,1,24239,20864,1071.1955397816137,288,User_46,interactive,medium,4,12
JOB_00174,2024-01-15 09:30:00,2024-01-15 09:32:39,2024-01-15 09:59:24,2,1,24325,21175,1605.2421406076244,159,User_2,batch,medium,8,5
JOB_00175,2024-02-11 07:10:00,2024-02-11 07:12:58,2024-02-11 07:30:59,2,1,27406,26032,1081.6901036819104,178,User_63,interactive,medium,1,15
JOB_00176,2024-01-01 07:05:00,2024-01-01 07:07:08,2024-01-01 07:15:41,4,3,5262,5019,513.1606485429907,128,User_18,batch,low,2,25
JOB_00177,2024-03-06 17:26:00,2024-03-06 17:30:40,2024-03-06 17:45:20,1,1,20668,19666,880.1619570581531,280,User_25,interactive,low,1,9
JOB_00178,2024-03-06 12:09:00,2024-03-06 12:13:42,2024-03-06 12:23:29,2,1,5391,5028,587.7129847217043,282,User_50,batch,medium,4,2
JOB_00179,2024-01-24 23:22:00,2024-01-24 23:31:23,2024-01-24 23:45:59,2,1,6675,6627,876.6604495498782,563,User_72,MPI,low,4,15
JOB_00180,2024-02-15 13:32:00,2024-02-15 13:36:30,2024-02-15 13:54:36,8,7,17228,15954,1086.4399750415268,270,User_65,batch,low,1,31
JOB_00181,2024-03-10 08:31:00,2024-03-10 08:36:21,2024-03-10 09:01:52,1,1,20779,19062,1531.836986754679,321,User_84,batch,low,8,8
JOB_00182,2024-01-17 06:16:00,2024-01-17 06:25:37,2024-01-17 06:54:36,16,14,28073,24904,1739.832228501794,577,User_64,batch,high,1,11
JOB_00183,2024-02-16 05:02:00,2024-02-16 05:07:07,2024-02-16 05:19:32,8,7,3117,2695,745.3414741165678,307,User_53,MPI,high,4,4
JOB_00184,2024-01-10 16:27:00,2024-01-10 16:32:16,2024-01-10 17:08:56,2,1,27742,25861,2200.4330554127887,316,User_88,MPI,medium,2,4
JOB_00185,2024-02-26 21:59:00,2024-02-26 22:01:02,2024-02-26 22:09:31,8,6,5025,4508,509.5949909269397,122,User_63,batch,medium,1,13
JOB_00186,2024-01-28 03:57:00,2024-01-28 04:04:31,2024-01-28 04:24:19,1,1,31807,29536,1188.3021249345404,451,User_54,interactive,medium,1,26
JOB_00187,2024-02-28 03:48:00,2024-02-28 03:57:59,2024-02-28 04:32:54,16,15,23964,21110,2095.6801677558346,599,User_91,MPI,medium,1,9
JOB_00188,2024-02-16 05:00:00,2024-02-16 05:07:56,2024-02-16 05:15:29,4,3,8834,8619,453.994097983907,476,User_57,interactive,low,2,15
JOB_00189,2024-02-25 10:18:00,2024-02-25 10:19:52,2024-02-25 10:29:48,2,1,12296,12295,596.2211482017062,112,User_63,interactive,low,2,1
JOB_00190,2024-01-19 02:31:00,2024-01-19 02:32:37,2024-01-19 02:38:57,2,1,5578,5011,380.3358554870864,97,User_22,batch,low,1,2
JOB_00191,2024-01-14 21:52:00,2024-01-14 21:58:07,2024-01-14 22:27:00,1,1,31434,30690,1733.305412291564,367,User_11,batch,medium,1,7
JOB_00192,2024-02-04 00:49:00,2024-02-04 00:50:52,2024-02-04 01:34:16,32,31,27032,26516,2604.2619532417725,112,User_73,MPI,medium,1,1
JOB_00193,2024-03-10 09:43:00,2024-03-10 09:51:31,2024-03-10 10:22:04,1,1,19925,19913,1833.538570782772,511,User_4,MPI,medium,4,10
JOB_00194,2024-01-15 16:54:00,2024-01-15 17:02:40,2024-01-15 17:22:40,4,3,28457,25651,1200.6235189663291,520,User_98,interactive,high,4,3
JOB_00195,2024-02-19 02:17:00,2024-02-19 02:26:05,2024-02-19 02:36:42,2,1,9721,9365,637.7674265575592,545,User_29,batch,high,1,15
JOB_00196,2024-02-18 06:34:00,2024-02-18 06:37:16,2024-02-18 07:02:51,16,14,23213,20527,1535.437389323506,196,User_38,batch,medium,2,16
JOB_00197,2024-01-01 01:14:00,2024-01-01 01:21:11,2024-01-01 01:34:25,2,1,18504,17462,794.6548750765921,431,User_5,interactive,medium,1,6
JOB_00198,2024-02-24 12:24:00,2024-02-24 12:29:15,2024-02-24 12:58:43,4,3,13395,12801,1768.8468373083128,315,User_36,MPI,low,8,1
JOB_00199,2024-01-30 12:07:00,2024-01-30 12:14:34,2024-01-30 13:00:03,2,1,29754,28598,2729.492870883766,454,User_29,MPI,high,8,10
JOB_00200,2024-02-14 11:22:00,2024-02-14 11:23:36,2024-02-14 11:32:36,4,3,10260,9039,540.271888432536,96,User_69,interactive,low,2,49
JOB_00201,2024-01-02 18:32:00,2024-01-02 18:35:26,2024-01-02 18:50:10,1,1,14793,14457,884.0246320258276,206,User_37,interactive,medium,8,9
JOB_00202,2024-01-11 04:22:00,2024-01-11 04:23:07,2024-01-11 04:34:57,1,1,8085,7382,710.9120410911336,67,User_22,batch,medium,4,0
JOB_00203,2024-02-03 00:56:00,2024-02-03 01:01:10,2024-02-03 01:23:08,2,1,19612,17306,1318.371978618023,310,User_100,batch,medium,4,0
JOB_00204,2024-01-28 23:46:00,2024-01-28 23:54:26,2024-01-29 00:05:35,4,3,4926,4587,669.3432031594883,506,User_59,MPI,medium,2,3
JOB_00205,2024-01-22 19:05:00,2024-01-22 19:10:22,2024-01-22 19:12:47,1,1,2376,2327,145.21931445076862,322,User_73,interactive,medium,1,2
JOB_00206,2024-01-06 06:32:00,2024-01-06 06:40:18,2024-01-06 06:45:49,4,3,2620,2607,331.67629629642363,498,User_96,batch,medium,1,16
JOB_00207,2024-01-22 22:11:00,2024-01-22 22:16:18,2024-01-22 22:27:50,2,1,9791,9421,692.0127249885629,318,User_99,batch,high,1,18
JOB_00208,2024-02-21 15:24:00,2024-02-21 15:30:22,2024-02-21 15:47:49,8,7,24388,20750,1047.2143054000342,382,User_99,interactive,high,2,2
JOB_00209,2024-01-08 04:02:00,2024-01-08 04:11:49,2024-01-08 04:19:17,16,13,1703,1481,448.1171271680374,589,User_64,batch,medium,1,3
JOB_00210,2024-01-08 19:06:00,2024-01-08 19:12:00,2024-01-08 19:39:53,4,3,29898,25755,1673.0301436617178,360,User_71,batch,low,1,2
JOB_00211,2024-03-07 14:52:00,2024-03-07 15:01:04,2024-03-07 15:16:20,2,1,21120,18272,916.2282939300771,544,User_66,interactive,medium,2,23
JOB_00212,2024-02-14 05:39:00,2024-02-14 05:41:31,2024-02-14 05:49:47,2,1,13044,11836,496.4528393582728,151,User_15,interactive,low,1,6
JOB_00213,2024-01-07 07:11:00,2024-01-07 07:14:43,2024-01-07 07:34:37,1,1,26729,24076,1194.6365578730467,223,User_74,interactive,medium,2,10
JOB_00214,2024-03-10 05:33:00,2024-03-10 05:39:34,2024-03-10 05:58:58,2,1,13120,11375,1164.6210340324078,394,User_15,batch,low,8,5
JOB_00215,2024-02-18 11:42:00,2024-02-18 11:48:14,2024-02-18 11:59:01,4,3,12409,12189,647.905681096521,374,User_35,interactive,low,4,9
JOB_00216,2024-01-12 10:43:00,2024-01-12 10:47:57,2024-01-12 10:59:40,4,3,9533,8983,703.3624379556079,297,User_100,batch,medium,2,4
JOB_00217,2024-01-12 16:28:00,2024-01-12 16:30:22,2024-01-12 16:54:30,16,14,22709,22015,1448.0107957211524,142,User_70,batch,medium,2,4
JOB_00218,2024-03-01 01:14:00,2024-03-01 01:16:48,2024-03-01 01:22:20,2,1,6758,6120,332.10417236073573,168,User_47,interactive,low,2,10
JOB_00219,2024-02-13 06:16:00,2024-02-13 06:19:57,2024-02-13 06:31:56,4,3,16699,15221,719.5172164051913,237,User_70,interactive,medium,1,8
JOB_00220,2024-02-20 01:03:00,2024-02-20 01:08:09,2024-02-20 01:49:59,2,1,25389,22790,2510.9357875066676,309,User_97,MPI,medium,8,3
JOB_00221,2024-01-16 00:43:00,2024-01-16 00:45:30,2024-01-16 01:01:29,4,3,23300,21337,959.6937839234449,150,User_6,interactive,high,1,1
JOB_00222,2024-01-25 03:01:00,2024-01-25 03:07:38,2024-01-25 03:21:53,2,1,21104,19870,855.9428878554545,398,User_98,interactive,low,1,4
JOB_00223,2024-02-18 00:43:00,2024-02-18 00:46:48,2024-02-18 01:03:29,2,1,13717,12673,1001.6955998425249,228,User_93,batch,low,4,5
JOB_00224,2024-02-25 05:07:00,2024-02-25 05:10:18,2024-02-25 05:32:34,2,1,24537,23940,1336.696199462177,198,User_57,batch,high,1,9
JOB_00225,2024-02-08 12:21:00,2024-02-08 12:30:36,2024-02-08 12:50:21,4,3,20404,20098,1185.8315527659981,576,User_70,batch,medium,1,24
JOB_00226,2024-01-20 06:40:00,2024-01-20 06:44:03,2024-01-20 07:09:53,16,13,24645,22684,1550.313729690155,243,User_28,batch,medium,1,0
JOB_00227,2024-02-19 02:06:00,2024-02-19 02:09:49,2024-02-19 02:28:07,2,1,24735,21914,1098.462942107266,229,User_55,GPU,high,1,2
JOB_00228,2024-03-09 17:54:00,2024-03-09 18:01:01,2024-03-09 18:10:57,1,1,8431,8361,596.1584325923611,421,User_14,batch,low,1,2
JOB_00229,2024-03-07 10:33:00,2024-03-07 10:38:03,2024-03-07 10:56:50,2,1,12810,12300,1127.9395243434922,303,User_95,MPI,medium,1,6
JOB_00230,2024-03-03 19:02:00,2024-03-03 19:05:17,2024-03-03 19:24:46,4,3,28809,27253,1169.168988387131,197,User_84,interactive,high,2,5
JOB_00231,2024-01-19 07:25:00,2024-01-19 07:26:27,2024-01-19 07:32:19,1,1,3566,3429,352.17343765651077,87,User_97,interactive,medium,4,13
JOB_00232,2024-03-05 21:27:00,2024-03-05 21:36:38,2024-03-05 21:50:16,8,7,18086,15579,818.267154782412,578,User_32,interactive,low,1,2
JOB_00233,2024-01-29 08:57:00,2024-01-29 09:04:37,2024-01-29 09:18:30,32,27,6390,5496,833.0510597933868,457,User_39,interactive,high,8,9
JOB_00234,2024-02-06 07:36:00,2024-02-06 07:42:32,2024-02-06 08:12:15,16,15,27489,23997,1783.602127917526,392,User_5,batch,medium,1,21
JOB_00235,2024-03-02 03:19:00,2024-03-02 03:25:16,2024-03-02 03:47:51,1,1,23051,20103,1355.739095158343,376,User_58,batch,medium,1,24
JOB_00236,2024-02-29 03:40:00,2024-02-29 03:48:05,2024-02-29 03:54:27,8,7,8434,7701,382.1678037488642,485,User_34,interactive,high,1,31
JOB_00237,2024-02-03 23:44:00,2024-02-03 23:47:15,2024-02-03 23:59:23,4,3,10859,9486,728.7568930971806,195,User_45,batch,high,2,14
JOB_00238,2024-02-09 21:02:00,2024-02-09 21:07:26,2024-02-09 21:23:05,2,1,14671,14350,939.8176604233525,326,User_12,batch,medium,2,23
JOB_00239,2024-02-17 02:39:00,2024-02-17 02:41:46,2024-02-17 02:47:45,4,3,6565,6149,359.6291488014546,166,User_57,interactive,medium,2,2
JOB_00240,2024-02-11 02:17:00,2024-02-11 02:20:17,2024-02-11 02:42:08,8,7,18242,16513,1311.624843024082,197,User_16,batch,low,4,2
JOB_00241,2024-01-12 00:20:00,2024-01-12 00:21:46,2024-01-12 00:40:40,2,1,11457,9858,1134.819617559515,106,User_100,MPI,low,2,0
JOB_00242,2024-01-23 13:33:00,2024-01-23 13:40:07,2024-01-23 13:50:21,2,1,11571,10861,614.6643705731709,427,User_31,GPU,low,2,12
JOB_00243,2024-01-21 10:51:00,2024-01-21 10:52:05,2024-01-21 11:17:54,2,1,10884,9441,1549.363759909251,65,User_27,MPI,medium,8,27
JOB_00244,2024-01-06 19:52:00,2024-01-06 20:01:42,2024-01-06 20:25:36,4,3,23434,22531,1434.4100006137912,582,User_95,batch,low,1,2
JOB_00245,2024-01-31 18:33:00,2024-01-31 18:42:48,2024-01-31 18:53:45,1,1,11769,11420,657.8586028772202,588,User_76,batch,medium,1,10
JOB_00246,2024-01-02 21:57:00,2024-01-02 22:02:31,2024-01-02 22:42:15,16,15,25880,24109,2384.1561022735577,331,User_89,MPI,medium,4,13
JOB_00247,2024-02-23 13:10:00,2024-02-23 13:12:05,2024-02-23 13:38:08,4,3,25378,22140,1563.7620075779748,125,User_45,batch,high,2,26
JOB_00248,2024-02-20 10:03:00,2024-02-20 10:10:59,2024-02-20 10:19:28,4,3,7842,7591,509.17144927000174,479,User_91,GPU,high,1,10
JOB_00249,2024-01-21 22:41:00,2024-01-21 22:47:38,2024-01-21 23:00:16,1,1,15125,13554,758.132590880166,398,User_79,GPU,medium,1,35
JOB_00250,2024-02-23 13:28:00,2024-02-23 13:37:17,2024-02-23 13:49:57,4,3,6052,5346,760.1869871287962,557,User_81,MPI,medium,2,4
JOB_00251,2024-01-21 01:04:00,2024-01-21 01:12:48,2024-01-21 01:30:13,1,1,16822,15486,1045.9441593672395,528,User_55,batch,medium,2,4
JOB_00252,2024-01-01 15:42:00,2024-01-01 15:48:30,2024-01-01 16:01:35,1,1,11978,11839,785.7299716713673,390,User_22,batch,medium,1,7
JOB_00253,2024-01-07 11:05:00,2024-01-07 11:08:10,2024-01-07 11:46:42,4,3,22111,19780,2312.5938321239746,190,User_79,MPI,medium,8,4
JOB_00254,2024-03-05 10:18:00,2024-03-05 10:27:49,2024-03-05 10:45:44,2,1,13794,13598,1075.0861353488094,589,User_18,batch,medium,4,0
JOB_00255,2024-02-27 10:39:00,2024-02-27 10:47:17,2024-02-27 10:59:26,4,3,10462,8976,729.0378025752939,497,User_27,batch,medium,2,13
JOB_00256,2024-01-06 08:36:00,2024-01-06 08:41:02,2024-01-06 08:54:41,1,1,19180,16543,819.1997730927429,302,User_27,interactive,low,2,13
JOB_00257,2024-01-21 20:07:00,2024-01-21 20:15:42,2024-01-21 20:51:24,2,1,19572,18687,2142.5567657491033,522,User_8,MPI,low,8,13
JOB_00258,2024-01-07 03:14:00,2024-01-07 03:20:49,2024-01-07 03:27:33,1,1,8135,7147,404.9459093562538,409,User_73,interactive,medium,1,4
JOB_00259,2024-01-03 20:37:00,2024-01-03 20:38:16,2024-01-03 20:59:21,32,31,25791,23147,1265.3429667647156,76,User_45,interactive,medium,1,7
JOB_00260,2024-01-31 01:49:00,2024-01-31 01:57:45,2024-01-31 02:19:10,4,3,20243,17620,1285.0810904374375,525,User_69,batch,medium,2,4
JOB_00261,2024-01-07 10:47:00,2024-01-07 10:54:02,2024-01-07 11:09:21,4,3,20073,18062,919.3129508618288,422,User_36,interactive,low,4,0
JOB_00262,2024-02-16 19:11:00,2024-02-16 19:15:29,2024-02-16 19:21:39,2,1,7137,6366,370.4466135049101,269,User_77,GPU,medium,1,8
JOB_00263,2024-01-22 15:55:00,2024-01-22 16:04:44,2024-01-22 16:22:15,1,1,3587,3445,1051.9608480140648,584,User_69,batch,medium,16,1
JOB_00264,2024-01-26 08:20:00,2024-01-26 08:27:59,2024-01-26 08:43:00,32,30,16913,16157,901.7666781581256,479,User_22,interactive,high,2,0
JOB_00265,2024-03-01 21:24:00,2024-03-01 21:27:12,2024-03-01 21:40:43,2,1,9522,9457,811.7407626168422,192,User_42,MPI,medium,1,14
JOB_00266,2024-02-14 04:24:00,2024-02-14 04:25:13,2024-02-14 04:33:27,2,1,9155,8776,494.01306820507267,73,User_91,interactive,medium,1,0
JOB_00267,2024-01-20 12:00:00,2024-01-20 12:01:43,2024-01-20 12:17:36,4,3,26131,24934,953.2838496565835,103,User_38,interactive,low,1,31
JOB_00268,2024-02-19 01:58:00,2024-02-19 02:05:16,2024-02-19 02:27:49,1,1,29817,28449,1353.6680112339632,436,User_38,interactive,medium,4,7
JOB_00269,2024-01-13 01:02:00,2024-01-13 01:07:54,2024-01-13 01:26:53,8,6,3720,3654,1139.610633419473,354,User_74,batch,medium,16,40
JOB_00270,2024-03-06 20:11:00,2024-03-06 20:18:35,2024-03-06 20:40:45,4,3,22095,19762,1330.8322341890403,455,User_35,batch,low,2,0
JOB_00271,2024-02-21 23:27:00,2024-02-21 23:29:43,2024-02-22 00:18:46,2,1,24729,22132,2943.285325046185,163,User_66,MPI,low,16,8
JOB_00272,2024-02-22 10:45:00,2024-02-22 10:53:24,2024-02-22 11:29:26,1,1,24421,23473,2162.6983426971033,504,User_87,MPI,medium,4,4
JOB_00273,2024-02-13 00:33:00,2024-02-13 00:35:01,2024-02-13 00:49:52,1,1,8728,7718,891.9153865256601,121,User_13,MPI,medium,2,18
JOB_00274,2024-01-23 02:50:00,2024-01-23 02:57:51,2024-01-23 03:31:14,8,7,22979,22675,2003.5848817644548,471,User_18,MPI,medium,2,4
JOB_00275,2024-02-13 01:13:00,2024-02-13 01:19:20,2024-02-13 01:35:54,4,3,24744,23017,994.6838224839867,380,User_97,interactive,low,2,3
JOB_00276,2024-02-07 01:14:00,2024-02-07 01:17:10,2024-02-07 01:30:19,2,1,17466,15632,789.3507886594563,190,User_53,interactive,high,2,19
JOB_00277,2024-01-18 07:57:00,2024-01-18 08:01:18,2024-01-18 08:21:10,1,1,32044,30967,1192.3441296357948,258,User_8,interactive,low,1,4
JOB_00278,2024-01-09 14:03:00,2024-01-09 14:04:35,2024-01-09 14:26:17,4,3,32296,28964,1302.2983114818671,95,User_36,interactive,medium,2,0
JOB_00279,2024-01-09 19:44:00,2024-01-09 19:48:35,2024-01-09 19:57:28,4,3,10789,10729,533.7140855447743,275,User_84,interactive,medium,1,4
JOB_00280,2024-02-29 23:34:00,2024-02-29 23:40:05,2024-02-29 23:55:50,2,1,18548,18500,945.745452315015,365,User_17,interactive,high,4,10
JOB_00281,2024-02-09 05:38:00,2024-02-09 05:39:11,2024-02-09 06:00:11,2,1,11026,10474,1260.115047155539,71,User_90,MPI,medium,4,2
JOB_00282,2024-02-02 05:58:00,2024-02-02 06:00:22,2024-02-02 06:29:31,2,1,31501,27312,1749.5439560201075,142,User_17,batch,medium,1,5
JOB_00283,2024-02-08 13:19:00,2024-02-08 13:20:31,2024-02-08 13:34:01,4,3,12414,11042,810.3015987569394,91,User_32,batch,high,1,0
JOB_00284,2024-02-07 10:03:00,2024-02-07 10:10:47,2024-02-07 10:30:17,32,28,12692,11769,1170.2706026331923,467,User_19,batch,medium,2,8
JOB_00285,2024-02-12 12:13:00,2024-02-12 12:15:25,2024-02-12 12:36:03,1,1,30094,29423,1238.625605806611,145,User_92,interactive,low,2,14
JOB_00286,2024-03-07 08:41:00,2024-03-07 08:48:50,2024-03-07 09:08:01,4,3,19970,17528,1151.2844106121447,470,User_42,batch,medium,1,5
JOB_00287,2024-01-05 22:20:00,2024-01-05 22:25:15,2024-01-05 22:46:33,2,1,20260,17538,1278.1604667065615,315,User_32,batch,low,2,5
JOB_00288,2024-03-02 06:59:00,2024-03-02 07:04:00,2024-03-02 07:15:16,2,1,17268,14870,676.5302885539979,300,User_98,interactive,high,1,0
JOB_00289,2024-02-29 11:29:00,2024-02-29 11:37:31,2024-02-29 11:47:07,2,1,7665,7098,576.0656528979346,511,User_87,batch,medium,1,2
JOB_00290,2024-02-28 19:36:00,2024-02-28 19:37:00,2024-02-28 19:41:16,8,7,1965,1931,256.84635652876017,60,User_51,interactive,high,1,1
JOB_00291,2024-01-09 22:59:00,2024-01-09 23:04:41,2024-01-09 23:18:29,2,1,13839,11851,828.3717455999711,341,User_63,batch,medium,1,6
JOB_00292,2024-01-06 12:24:00,2024-01-06 12:33:33,2024-01-06 12:44:14,4,3,7565,6671,641.1309695776869,573,User_19,batch,low,4,7
JOB_00293,2024-02-06 15:32:00,2024-02-06 15:34:58,2024-02-06 16:15:38,2,1,16648,15882,2440.131548369784,178,User_74,MPI,medium,16,29
JOB_00294,2024-03-07 06:48:00,2024-03-07 06:57:24,2024-03-07 07:07:52,1,1,10990,10702,628.0064582370451,564,User_81,batch,high,2,0
JOB_00295,2024-01-31 21:13:00,2024-01-31 21:15:19,2024-01-31 21:39:21,1,1,24838,24120,1442.9817844729464,139,User_35,batch,medium,2,9
JOB_00296,2024-01-10 22:42:00,2024-01-10 22:46:38,2024-01-10 22:49:14,4,3,2445,2366,156.1629708273561,278,User_81,interactive,medium,1,7
JOB_00297,2024-01-23 15:11:00,2024-01-23 15:20:36,2024-01-23 15:29:36,1,1,6789,5902,540.2775838949146,576,User_54,interactive,medium,2,7
JOB_00298,2024-01-18 10:32:00,2024-01-18 10:40:45,2024-01-18 11:10:50,4,3,31246,28420,1805.234761321237,525,User_49,batch,low,1,20
JOB_00299,2024-01-18 07:31:00,2024-01-18 07:40:37,2024-01-18 07:53:39,2,1,17843,17802,782.1149764124856,577,User_58,interactive,low,2,2
JOB_00300,2024-02-18 19:32:00,2024-02-18 19:41:21,2024-02-18 20:06:19,2,1,18247,18216,1498.9705029210356,561,User_10,batch,medium,8,0
JOB_00301,2024-02-10 20:00:00,2024-02-10 20:01:57,2024-02-10 20:09:33,2,1,5025,4725,456.5017553667314,117,User_82,batch,medium,1,11
JOB_00302,2024-01-13 18:13:00,2024-01-13 18:19:36,2024-01-13 18:30:20,2,1,13671,13074,644.3080079721891,396,User_99,interactive,medium,4,4
JOB_00303,2024-02-08 09:36:00,2024-02-08 09:45:29,2024-02-08 09:50:29,1,1,6272,6226,300.2482099000188,569,User_12,interactive,high,1,0
JOB_00304,2024-01-17 16:50:00,2024-01-17 16:58:05,2024-01-17 17:04:24,2,1,5983,5489,379.87835041129983,485,User_52,interactive,medium,1,2
JOB_00305,2024-01-26 08:29:00,2024-01-26 08:36:09,2024-01-26 08:54:03,4,3,28281,24619,1074.8081283204313,429,User_66,interactive,medium,1,3
JOB_00306,2024-02-12 02:37:00,2024-02-12 02:44:50,2024-02-12 03:00:24,4,3,19058,18111,934.0859026660428,470,User_96,GPU,medium,1,9
JOB_00307,2024-01-23 17:42:00,2024-01-23 17:50:11,2024-01-23 18:06:16,2,1,23236,23096,965.9978998785026,491,User_36,interactive,medium,1,1
JOB_00308,2024-01-07 20:40:00,2024-01-07 20:44:15,2024-01-07 21:09:14,2,1,26845,25625,1499.2178331972436,255,User_89,batch,high,1,5
JOB_00309,2024-02-10 08:02:00,2024-02-10 08:09:16,2024-02-10 08:23:19,1,1,19669,19088,843.0314944724396,436,User_48,interactive,medium,2,6
JOB_00310,2024-02-20 02:12:00,2024-02-20 02:19:04,2024-02-20 02:44:41,2,1,26515,24219,1537.3396962647867,424,User_59,batch,high,1,6
JOB_00311,2024-01-09 21:53:00,2024-01-09 22:00:44,2024-01-09 22:28:25,1,1,28239,24411,1661.1544816206238,464,User_63,batch,high,2,36
JOB_00312,2024-01-05 14:30:00,2024-01-05 14:39:11,2024-01-05 15:08:38,8,6,23302,20396,1767.508866359047,551,User_42,batch,low,8,0
JOB_00313,2024-02-29 08:37:00,2024-02-29 08:39:05,2024-02-29 09:02:28,2,1,23686,23624,1403.6522825858547,125,User_75,batch,high,2,30
JOB_00314,2024-02-19 04:55:00,2024-02-19 05:02:30,2024-02-19 05:08:31,2,1,4913,4539,361.8877885876616,450,User_1,GPU,medium,1,8
JOB_00315,2024-01-02 08:14:00,2024-01-02 08:16:22,2024-01-02 08:47:00,2,1,24305,20703,1838.2731857648387,142,User_100,MPI,high,1,15
JOB_00316,2024-01-09 11:44:00,2024-01-09 11:53:00,2024-01-09 12:17:43,1,1,30081,29879,1483.6139814844018,540,User_94,interactive,low,8,5
JOB_00317,2024-03-09 14:11:00,2024-03-09 14:15:48,2024-03-09 14:21:38,4,3,2350,2172,350.87213401799573,288,User_12,batch,medium,2,6
JOB_00318,2024-01-22 12:22:00,2024-01-22 12:26:44,2024-01-22 12:35:23,1,1,6925,6754,519.5016325661641,284,User_94,batch,medium,2,21
JOB_00319,2024-01-16 03:18:00,2024-01-16 03:20:52,2024-01-16 03:27:41,1,1,4382,4085,409.07319593125874,172,User_59,batch,medium,1,22
JOB_00320,2024-02-06 23:49:00,2024-02-06 23:53:04,2024-02-06 23:59:43,4,3,2609,2257,399.02148091232414,244,User_82,batch,low,2,2
JOB_00321,2024-02-14 04:53:00,2024-02-14 05:02:31,2024-02-14 05:12:09,2,1,14524,13686,578.518670415423,571,User_86,interactive,low,1,2
JOB_00322,2024-02-13 19:32:00,2024-02-13 19:35:52,2024-02-13 19:49:33,4,3,12584,12579,821.8169889534972,232,User_90,interactive,medium,8,6
JOB_00323,2024-01-20 10:56:00,2024-01-20 11:05:42,2024-01-20 11:25:28,4,3,23053,19715,1186.7217538555356,582,User_46,interactive,low,8,23
JOB_00324,2024-02-06 12:05:00,2024-02-06 12:09:24,2024-02-06 12:27:02,2,1,17796,17373,1058.404153801626,264,User_9,batch,low,1,3
JOB_00325,2024-01-06 08:05:00,2024-01-06 08:14:57,2024-01-06 08:30:43,4,3,16842,14910,946.8809899736322,597,User_69,GPU,low,2,10
JOB_00326,2024-01-15 23:39:00,2024-01-15 23:45:18,2024-01-15 23:58:55,1,1,20199,18362,817.9572331826336,378,User_51,interactive,medium,1,12
JOB_00327,2024-02-04 11:52:00,2024-02-04 11:55:38,2024-02-04 12:00:51,4,3,4356,3946,313.9647634250764,218,User_28,interactive,medium,2,15
JOB_00328,2024-01-01 04:42:00,2024-01-01 04:47:37,2024-01-01 05:03:40,2,1,18111,17836,963.8666116755073,337,User_55,interactive,medium,8,8
JOB_00329,2024-02-05 12:53:00,2024-02-05 12:56:27,2024-02-05 13:26:39,2,1,32668,30239,1812.1580239637135,207,User_28,batch,low,2,5
JOB_00330,2024-01-25 03:20:00,2024-01-25 03:22:22,2024-01-25 03:45:13,4,3,23242,21314,1371.7021290959267,142,User_64,batch,medium,1,34
JOB_00331,2024-02-11 09:58:00,2024-02-11 10:05:58,2024-02-11 10:12:36,8,7,3844,3739,398.70899552485423,478,User_35,batch,medium,1,9
JOB_00332,2024-01-26 23:08:00,2024-01-26 23:17:57,2024-01-26 23:34:38,32,31,16496,14142,1001.963531159963,597,User_42,interactive,medium,4,13
JOB_00333,2024-02-08 12:04:00,2024-02-08 12:11:31,2024-02-08 12:36:53,4,3,25461,21972,1522.9584241591128,451,User_37,batch,low,2,4
JOB_00334,2024-03-04 09:43:00,2024-03-04 09:46:12,2024-03-04 09:54:54,2,1,5983,5105,522.3344726303682,192,User_44,batch,low,2,11
JOB_00335,2024-03-07 11:48:00,2024-03-07 11:53:01,2024-03-07 12:11:21,2,1,18467,17602,1100.0980528457712,301,User_71,batch,high,1,2
JOB_00336,2024-02-20 14:05:00,2024-02-20 14:13:30,2024-02-20 14:27:36,2,1,13390,12437,846.0658416580027,510,User_74,batch,low,1,2
